x,y,z,t,layer,id
-197.45088545009787,30.499117999556397,-166.1882749652093,3,1,795
-195.71014173782729,30.748472780490722,-166.9419708540478,4,1,795
-197.86904355552565,27.29989620260713,-155.2085564523582,1,1,796
-196.19079813148971,29.037027799654318,-156.80471612840233,2,1,796
-196.90828603012272,29.048876248217937,-157.8295524711844,3,1,796
-195.40148512499923,29.96132313486131,-158.5667068265235,4,1,796
-195.42399778183898,98.38091482552223,-145.95448352778203,1,1,797
-193.96323131435523,99.19785930020848,-146.71171378885833,2,1,797
-194.13049683258444,98.26031560485566,-148.49712023963355,3,1,797
-194.99218985805624,98.81206288648492,-146.2224654549911,4,1,797
-210.09307089715836,87.32609351944626,-131.8394926022397,1,1,798
-208.7610866844753,88.056446397356,-132.27797841047624,2,1,798
-209.44839135671754,87.37912204825311,-132.914991561841,3,1,798
-208.4515571808324,87.23146031077397,-134.10907987316375,4,1,798
-217.23311582358488,70.2436974586115,-53.875026893370844,1,1,799
-217.4602945806504,71.82899346933517,-52.44687827745795,2,1,799
-219.02889864344706,71.3434665977275,-53.50828053310651,3,1,799
-218.73754758426392,73.38195854963536,-56.12158151997433,4,1,799
-203.54861795107632,50.59280738056085,-74.56628096647323,1,1,800
-202.03064451312508,51.99902556214751,-74.44400292122964,2,1,800
-204.03276834809495,52.71236640268522,-76.51102827521586,3,1,800
-207.0404464201764,53.09661249577082,-79.15544886421469,4,1,800
-226.30017696410306,72.58198060844771,16.095521283596455,1,1,801
-225.33097319074542,76.18527426511929,15.671651718754319,2,1,801
-226.56828997790547,75.39706797091148,17.685636090529357,3,1,801
-228.34565795242023,75.24033262579925,17.800616187793835,4,1,801
-218.73765246231306,63.88842876925814,17.29703057575712,1,1,802
-219.07143285498293,63.53923031981226,19.222915341512305,2,1,802
-218.14656973953453,64.02346521034161,20.639236346381693,3,1,802
-217.26016098381638,62.365646622490814,23.439267026007585,4,1,802
-215.3815476874107,75.1884922145517,13.901499413741803,1,1,803
-216.6871866074996,76.2697549273208,13.22292092076647,2,1,803
-217.23687947163788,75.66003991235885,13.29739421917246,3,1,803
-217.9985969339554,78.33038059952216,13.304967869669142,4,1,803
-198.4887113425002,95.64286150495978,2.443900967484126,1,1,804
-196.68680699124047,97.99236040468219,1.4165635451643794,2,1,804
-197.6972921613316,97.46737337823251,1.5499488010779885,3,1,804
-196.61800854606875,98.02955144775129,0.2317051904430798,4,1,804
-201.8792483306389,136.6503582850027,74.43050786603735,1,1,805
-199.084968768042,137.5568804310762,72.87985359098693,2,1,805
-198.72491491905413,137.8666883115571,72.68363414343787,3,1,805
-198.84370387663776,137.7543150792438,71.77963158749198,4,1,805
-219.40745803134044,141.27850252635852,-21.76930892988716,1,1,806
-217.78781451865282,142.06540826981308,-23.70215041885018,2,1,806
-218.3960707604806,140.98755848981824,-24.00726791664612,3,1,806
-218.2299186216569,140.62813886907918,-24.63249161122708,4,1,806
-215.42888660945036,123.73553371773278,-16.735295936210875,1,1,807
-214.4595249781273,125.39478548139161,-17.164741637032037,2,1,807
-214.98169331229948,125.14286336303522,-17.280908427245386,3,1,807
-214.36897947611754,126.45165705257853,-18.36111893685441,4,1,807
-66.07941917680591,-201.6870031398914,91.78081396795852,1,1,808
-66.33891731461874,-201.24529791723933,93.52339153779567,2,1,808
-66.90201469134661,-201.01547927295434,90.86806767266846,3,1,808
-68.41595810950373,-205.20586715785902,90.5863757500811,4,1,808
-89.37824588134691,-240.15104911559428,84.39735811241381,1,1,809
-87.24648418163837,-239.73017456524323,83.2869168473064,2,1,809
-87.90136550719004,-240.52947237666376,83.39408190113149,3,1,809
-87.9345148808828,-241.03879268176297,82.68560142342145,4,1,809
-79.61886099766518,-243.09673950686653,82.3233629796012,1,1,810
-77.26633339085454,-243.23506583202266,80.77440626996147,2,1,810
-76.94069196721492,-244.14265132749603,81.17470937283638,3,1,810
-77.45307058974633,-244.65117261395108,80.09769845048609,4,1,810
-68.5840113751554,-247.64276935129567,74.61236080983394,1,1,811
-67.03167437139932,-247.20556568517273,73.1599350689115,2,1,811
-68.55678636637586,-248.41264183132145,73.9948070772992,3,1,811
-68.84972305612135,-249.13600561648738,72.45304037081834,4,1,811
-60.608296395449685,-253.13814833219098,58.241954248638464,1,1,812
-59.144057880167296,-253.08427364321614,56.67950309425497,2,1,812
-58.781898774543166,-254.383012233692,56.73050837982723,3,1,812
-58.64323950339979,-254.38812947055607,55.9577063229869,4,1,812
6.258467789360239,-247.46291922291496,-68.11222580873141,1,1,813
8.373993959160948,-246.37644013705355,-69.02838632369438,2,1,813
6.728603589134607,-247.03677002130388,-68.05697260887413,3,1,813
6.878327948968234,-246.00086084444695,-68.66089666315747,4,1,813
-201.5677053935015,-65.61046464684621,-162.09936347568038,1,1,814
-199.64596533787523,-65.18570707293989,-163.16639009872955,2,1,814
-200.11684701246878,-65.70184916970378,-165.4868067571655,3,1,814
-197.99237760946545,-65.83534334365754,-167.1450750709722,4,1,814
-194.88731879129904,-62.69210028762747,-171.32529005852047,1,1,815
-192.13585624903828,-60.63096735777795,-173.14055280047523,2,1,815
-193.06306122428154,-61.66640637839022,-174.3442569846522,3,1,815
-190.72710260050044,-60.931146605723036,-176.45493207308238,4,1,815
-206.9312139137317,30.96699151609706,157.16789126155086,1,1,816
-206.25297832815352,31.634461078395447,156.23795411169817,2,1,816
-205.81983714441358,29.804401274586446,157.23108176875337,3,1,816
-203.5408963464485,27.893076420009443,157.79975096174246,4,1,816
-210.4644736220898,21.631173035719193,172.49687149947704,1,1,817
-208.7936939478302,20.94629679016567,170.95891210660267,2,1,817
-209.9884869724002,20.750011084733984,173.2758465504986,3,1,817
-209.97227855751515,20.262752244468572,173.2417362237265,4,1,817
-200.96054534062156,22.07789913875726,169.03426077784331,1,1,818
-200.71124454474133,22.46071624070467,165.0284655488519,2,1,818
-199.89125424814023,22.075779590131887,164.8258039954443,3,1,818
-196.7153488252884,22.3877492049956,161.97292892248322,4,1,818
-19.683335534327902,-222.73426336179983,-107.68659648746262,1,1,819
-18.674934332844778,-217.58679499510725,-111.10880376286363,2,1,819
-19.355944490766753,-213.38006199792804,-111.3496815619593,3,1,819
-19.738471825403387,-214.0962581625618,-110.76709139127382,4,1,819
-14.204938048608732,-200.09501952887913,-85.6113867339398,1,1,820
-11.622098989237273,-198.74447203363766,-87.37119263554848,2,1,820
-11.84207108898088,-198.98609391628082,-87.22936457883372,3,1,820
-11.144978570700054,-198.89016194539775,-88.96714309969028,4,1,820
-25.273351213817335,-185.9560672873182,-131.133360916911,1,1,821
-24.981983200682674,-185.7126049377887,-129.103055616404,2,1,821
-25.406432621890772,-185.13756801306505,-128.2528897749023,3,1,821
-24.934061176369514,-185.5229237144306,-128.3339792434623,4,1,821
13.598681469714226,-201.96833304553462,-120.40089380358147,1,1,822
15.914357558976459,-200.2097677180613,-120.57428443925772,2,1,822
14.959519218548209,-200.68975851054435,-120.04954925134301,3,1,822
16.078170310063843,-199.9116367147269,-120.45523190024129,4,1,822
-187.50836706950088,-61.17647336683402,-162.11396553246357,1,1,823
-185.8780659154334,-59.614781001874675,-163.07444335189888,2,1,823
-187.12195995277605,-58.96318975739251,-165.08578602116813,3,1,823
-185.17529498437668,-57.60096983179385,-168.40576728113456,4,1,823
-92.003345985258,-87.78414045972704,-232.87555908837567,1,1,824
-92.21537213688116,-87.8301371218005,-230.44713220406595,2,1,824
-92.94331962384692,-88.34375537587316,-231.90530945356295,3,1,824
-91.7625810894238,-88.1368959804922,-232.2199183999963,4,1,824
-64.67156740309761,-159.30040530561274,213.1706708564909,1,1,825
-63.74109203661894,-159.44864492349035,212.86099061011285,2,1,825
-64.08468791677262,-160.60313938347687,213.0849576858848,3,1,825
-62.46892873583954,-159.51885597999788,210.2976044851616,4,1,825
-38.4777510834383,-168.54567500058053,212.82410501965657,1,1,826
-36.22630993142215,-168.77405271807453,212.39487027345018,2,1,826
-36.708362924446774,-169.32403169996093,211.93749260195187,3,1,826
-35.549558115372974,-169.96050588278774,210.54424127383703,4,1,826
-14.636482448118578,-170.0538438751221,189.60444314648578,1,1,827
-12.167857517423826,-170.48141673718283,188.8362622383894,2,1,827
-10.938140777713237,-171.28939677590188,188.79926158429896,3,1,827
-9.913931252665389,-172.7201821221751,187.6036257544185,4,1,827
-30.32371297727022,-193.27626656012313,176.90177634126718,1,1,828
-29.022990730342883,-192.5677846076075,176.58238021402568,2,1,828
-29.36962583742406,-193.75844594795132,177.57362606564433,3,1,828
-29.480266803641307,-193.65069659336007,175.66709338198592,4,1,828
-17.13649152334752,-140.6750758809886,221.91007712526175,1,1,829
-16.040957314768967,-140.53736408712277,222.90282782475632,2,1,829
-14.889799083557062,-140.7055215136888,223.27482666421096,3,1,829
-14.125246271592832,-141.30567868005065,222.11613969206306,4,1,829
-19.96182865694115,-142.08102428348263,209.71894542344427,1,1,830
-19.327149129431735,-143.09592107588225,208.69894541562206,2,1,830
-17.732599447167207,-146.35801928296732,209.59271860072312,3,1,830
-16.837119085376607,-147.20329718747496,208.91440939703176,4,1,830
8.749695594945738,-149.83126526908669,206.64898796472056,1,1,831
10.511808988586361,-150.0452870832196,203.84826839821244,2,1,831
11.686035205449075,-151.34066623990236,203.6279049843199,3,1,831
12.663204670000017,-151.08864154243415,201.81577617849274,4,1,831
-66.8897141351846,-112.90345746055947,240.8358012870228,1,1,832
-65.27385291455342,-112.71766751585477,240.5018623875755,2,1,832
-65.93311982015487,-113.62871843678418,241.01289748139212,3,1,832
-65.37574405227662,-114.01148590426202,240.17963544870466,4,1,832
-61.866563523503814,-115.00070692419452,232.60443131479732,1,1,833
-59.08542180534493,-114.4466206563501,231.35435040646544,2,1,833
-58.67767288532855,-116.26840651818796,235.13024768654495,3,1,833
-58.01592166340152,-116.62196338849058,235.05142419052225,4,1,833
-20.832622034202245,-76.11443797698017,237.18190902828633,1,1,834
-17.619646356516547,-76.10745719787758,235.98906460821175,2,1,834
-19.176862398965447,-75.65899264518569,242.07801544400746,3,1,834
-16.012422283990396,-74.99435043478438,234.7532067191379,4,1,834
-14.305427686482956,-77.86673136767125,220.9373500062617,1,1,835
-11.583415883585939,-77.59252429160378,220.85358564635538,2,1,835
-9.811895243968989,-77.90019638166771,220.62862624530496,3,1,835
-7.056093775145985,-78.7765232804035,220.52584318236407,4,1,835
-15.45298208658655,-70.98909156323889,228.37331367072974,1,1,836
-12.358735346338221,-70.63384038200194,228.56189285202163,2,1,836
-10.800420695447174,-70.9401160956527,229.5309017321681,3,1,836
-7.754529777610385,-70.41214810370396,229.97180973184294,4,1,836
70.40813503720594,-246.78463882566197,-11.334910896053742,1,1,837
72.3225355007869,-245.82124162728078,-12.330948186564427,2,1,837
71.89125758281664,-245.36655500283433,-13.851429762300263,3,1,837
71.83409160892195,-245.32311981918514,-13.717322812752396,4,1,837
46.62990701286167,-256.8938256113613,-0.5118188446051519,1,1,838
44.84518473878699,-257.43604821529345,0.839474472753686,2,1,838
45.192030264779454,-259.51153390812226,-1.0033065768410765,3,1,838
45.107880596944405,-259.19502364408413,-2.9368780067158067,4,1,838
-208.316947063153,95.18510983494372,144.95888998277294,1,1,839
-207.00256730122624,96.0249600638086,145.27285777008052,2,1,839
-207.10113949056438,95.10017259629515,144.8940171745774,3,1,839
-205.52752096235525,96.15108440835391,144.3510711343922,4,1,839
-233.3397544164423,31.42763543783679,137.69923402243808,1,1,840
-231.53690340058827,31.42774736930768,138.00486958455423,2,1,840
-233.145024464234,30.46391130105912,139.1069507975397,3,1,840
-232.48930609194932,31.519805696173073,139.1435731119252,4,1,840
-238.36041499537893,62.2854042984268,115.47328013295308,1,1,841
-237.70566113069722,62.66338103849557,116.03298875128189,2,1,841
-238.83800022428062,62.03262721110837,114.69633386993772,3,1,841
-238.99193246148758,61.84423333716237,114.18897953590019,4,1,841
-235.9752733319727,53.26332222137806,107.36067911721958,1,1,842
-235.33684079360248,56.50935871962351,104.97374187324401,2,1,842
-234.84244875446967,57.848840549539176,105.59599466622853,3,1,842
-233.56895333900658,58.2570061280146,105.45103530472741,4,1,842
-210.9568019233667,114.00060998904178,93.82773738215043,1,1,843
-209.95728652637337,115.40624631696218,92.267722372896,2,1,843
-207.8634913753623,119.67987282896972,88.43891735112835,3,1,843
-207.58286581909695,120.09021487730581,89.50503301029096,4,1,843
-206.39156550953558,114.50061985160359,81.0062314010587,1,1,844
-205.68904011876845,115.48740271456344,80.89987546844237,2,1,844
-205.3996956178591,116.12412562486999,81.81505727668188,3,1,844
-204.0066143162203,117.6830421373671,80.40808662217434,4,1,844
-181.0120183663239,119.92841818929834,58.364030403566886,1,1,845
-179.62425422927805,122.1670725734489,57.390315516981794,2,1,845
-179.94695092106983,122.97020902791562,57.68257187963641,3,1,845
-179.02060135664178,124.12259721113035,55.58039319657114,4,1,845
-246.4602954770293,5.0819801377411125,62.447737066656615,1,1,846
-245.3815445076289,4.449031668682572,62.57971016303168,2,1,846
-248.7325281186415,4.426352704066474,64.22823391395515,3,1,846
-253.08325355657556,4.364780840408308,63.875323770605945,4,1,846
-267.9553784380294,8.30963822165021,-24.27606294690996,1,1,847
-267.88551514067245,8.637276152037884,-24.57816522923997,2,1,847
-268.16894767869564,8.436734913669497,-26.615177725075924,3,1,847
-268.4735893264635,8.252704372132754,-27.08079915963755,4,1,847
-270.2607555288905,6.704104160814708,-8.692950714482578,1,1,848
-269.97397048872085,6.809209429899511,-9.218494649484128,2,1,848
-270.69211135055014,5.904261487845375,-10.22315794615514,3,1,848
-269.9815688239437,6.185803794880698,-11.180852561018568,4,1,848
-264.27904865711713,11.592798048877768,-45.313015432734964,1,1,849
-263.3561707426921,12.136501366880587,-47.03805826594642,2,1,849
-264.0734131755035,10.903005114125051,-48.40931561652524,3,1,849
-263.8539911254459,11.018355705087295,-49.32376683856208,4,1,849
-259.9480375737417,13.734989458475859,-62.87108053001498,1,1,850
-258.69799553196486,14.192616222481576,-64.09397053725988,2,1,850
-259.861376878404,12.021037185658578,-64.64587829213298,3,1,850
-259.3879406362811,11.751165765557793,-65.84389042900487,4,1,850
-238.18114563044207,-6.161065437993699,84.37305138594756,1,1,851
-243.2654382478212,-8.94841969759377,84.22099730556235,2,1,851
-247.48402287789486,-9.866465762911048,87.00797888473684,3,1,851
-248.9915509473121,-10.993964479936821,85.29898258375275,4,1,851
-213.39872557503426,79.1077253620448,36.1641518165051,1,1,852
-215.76840983677667,81.90235282831081,37.090479156399695,2,1,852
-217.39015949157292,82.159603685415,36.119208980393026,3,1,852
-219.74125896877462,82.07083995771565,39.247343740473696,4,1,852
-171.8274848087583,63.98717053368166,36.39879161445036,1,1,853
-180.6514799821594,65.99829527456448,38.325320001615395,2,1,853
-182.02568713514592,65.19258328931083,35.80788466445542,3,1,853
-180.1065311551853,65.86994215086136,29.225475232328535,4,1,853
-249.81193888195045,42.3436734890477,58.443357828941956,1,1,854
-249.32148865776864,44.948804809226644,58.37723117340646,2,1,854
-251.22642795726134,47.34104125340941,58.79668640814904,3,1,854
-250.78837632892854,48.53437738328955,60.4362375912378,4,1,854
-238.19205031935786,70.02177825421097,28.320188068746134,1,1,855
-235.39661593978153,69.72379683494539,25.40901704352929,2,1,855
-236.74245821128738,68.59779397179884,24.614524301767432,3,1,855
-236.82891032801967,68.11848120988716,24.40130876824003,4,1,855
-255.54652070447787,69.82234805703436,57.367922425291866,1,1,856
-255.57091702624226,70.0436101467244,56.739467106023454,2,1,856
-255.9940509790378,69.20116322535853,57.78478369853062,3,1,856
-255.63641743263216,70.08842702689886,54.604462096791494,4,1,856
-194.08357714015395,76.24614808732227,152.69218388364052,1,1,857
-192.63548075164002,76.85289943500678,152.59531134263713,2,1,857
